0,1,2,3,4,5
-0.6121407577453118,-0.5951978648941493,1.0223974600990755,0.11610235886402662,-1.02320609585925,-0.2433354571506336
2.045963875736888,1.8898563963330675,-0.37183638240738415,-0.12516123618724057,0.3371187645904015,-0.8926762380789464
-0.5050666485569916,-0.19635813459589554,-0.741374713731912,-0.3901280336786893,-0.12504101023864786,-0.8653864697738288
-1.3865385004720199,-3.104393999759011,-1.2346921291207933,-0.49116920227074046,-0.4622670335016419,-0.6599042517786674
2.7667770771323554,0.6911397534492634,-0.7993486527563384,-0.4462140886624699,1.617210294146072,0.9062310994573451
-0.013578408984493393,-1.342428564260887,-0.9927604549144025,-0.19599328775924474,-1.0310271085115914,-0.26555936588903745
-0.9855852502644664,-0.3927080851572966,-0.19348429182814567,0.7531681095740569,0.7327248199595642,-1.088908525323891
-2.6629591685076477,0.2940430674374049,1.4478552183182454,-1.4023505429653706,-0.38608489705007454,-0.7064327000816899
-1.1104550665220048,-0.5220789672014516,0.4670944901489928,1.3097456349928014,0.31591798417745304,-0.034681082741207424
-0.5284121425862304,-1.0994533383062053,-0.4345748708535414,0.6430119847256581,-0.8314963018643118,-0.019281040565982552
